init_assem_id,entering_assem_id,product_assem_id,leaving_assem_id,metal_bs_component,metal_bs_site,leaving_bs_component,leaving_bs_site,entering_bs_component,entering_bs_site,duplicate_count,id
M7L8,M5L5X,M9L9X,M3L4,M5,0,L5,1,L9,1,2,
M7L8,M5L5X,M10L10X,M2L3,M4,0,L4,1,L9,1,2,
M7L8,M5L5X,M7L7X,M5L6,M3,1,L4,0,L9,1,2,
M7L8,M7L8,M10L11,M4L5,M4,1,L5,0,L2,0,8,
M7L8,M7L8,M8L9,M6L7,M2,1,L3,0,L2,0,8,
M7L8,M7L8,M9L10,M5L6,M3,1,L4,0,L2,0,8,
M7L8,M4L4X,M10L10X,ML2,M3,0,L3,1,L0,0,2,
M7L8,M4L4X,M7L7X,M4L5,M4,1,L5,0,L0,0,2,
M7L8,M4L4X,M5L5X,M6L7,M2,1,L3,0,L0,0,2,
M7L8,M4L4X,M8L8X,M3L4,M5,0,L5,1,L0,0,2,
M7L8,M4L4X,M9L9X,M2L3,M4,0,L4,1,L0,0,2,
M7L8,M4L4X,M6L6X,M5L6,M3,1,L4,0,L0,0,2,
M4L4X,M6L7,M9L9X,ML2,M1,0,L1,1,L1,0,2,
M4L4X,M6L7,M8L9,M2L2X,M1,1,L2,0,L1,0,2,
M4L4X,M6L7,M7L8,M3L3X,M0,1,L1,0,L1,0,2,
M4L4X,M6L7,M7L7X,M3L4,M3,0,L3,1,L1,0,2,
M4L4X,M6L7,M10L10X,L,M0,0,L0,1,L1,0,2,
M4L4X,M6L7,M8L8X,M2L3,M2,0,L2,1,L1,0,2,
M4L4X,M6L7,M9L10,MLX,M2,1,L3,0,L1,0,2,
M4L4X,M9L10,M10L11,M3L3X,M0,1,L1,0,L1,0,2,
M4L4X,M9L10,M10L10X,M3L4,M3,0,L3,1,L1,0,2,
M4L4X,M2L3,M5L5X,ML2,M1,0,L1,1,L6,0,2,
M4L4X,M2L3,M4L5,M2L2X,M1,1,L2,0,L6,0,2,
M4L4X,M2L3,M3L4,M3L3X,M0,1,L1,0,L6,0,2,
M4L4X,M2L3,M3L3X,M3L4,M3,0,L3,1,L6,0,2,
M4L4X,M2L3,M6L6X,L,M0,0,L0,1,L6,0,2,
M4L4X,M2L3,M4L4X,M2L3,M2,0,L2,1,L6,0,2,
M4L4X,M2L3,M5L6,MLX,M2,1,L3,0,L6,0,2,
M4L4X,ML2,M4L4X,ML2,M1,0,L1,1,L8,0,2,
M4L4X,ML2,M3L4,M2L2X,M1,1,L2,0,L8,0,2,
M4L4X,ML2,M2L3,M3L3X,M0,1,L1,0,L8,0,2,
M4L4X,ML2,M2L2X,M3L4,M3,0,L3,1,L8,0,2,
M4L4X,ML2,M5L5X,L,M0,0,L0,1,L8,0,2,
M4L4X,ML2,M3L3X,M2L3,M2,0,L2,1,L8,0,2,
M4L4X,ML2,M4L5,MLX,M2,1,L3,0,L8,0,2,
M4L4X,M8L8X,M10L10X,M2L2X,M1,1,L2,0,L8,1,1,
M4L4X,M8L8X,M9L9X,M3L3X,M0,1,L1,0,L8,1,1,
M4L4X,M8L8X,M9L8X2,M3L4,M3,0,L3,1,L8,1,1,
M4L4X,M8L8X,M10L9X2,M2L3,M2,0,L2,1,L8,1,1,
M4L4X,L,M3L3X,ML2,M1,0,L1,1,L1,0,2,
M4L4X,L,M2L3,M2L2X,M1,1,L2,0,L1,0,2,
M4L4X,L,ML2,M3L3X,M0,1,L1,0,L1,0,2,
M4L4X,L,MLX,M3L4,M3,0,L3,1,L1,0,2,
M4L4X,L,M4L4X,L,M0,0,L0,1,L1,0,2,
M4L4X,L,M2L2X,M2L3,M2,0,L2,1,L1,0,2,
M4L4X,L,M3L4,MLX,M2,1,L3,0,L1,0,2,
M4L4X,M4L5,M7L7X,ML2,M1,0,L1,1,L1,0,2,
M4L4X,M4L5,M6L7,M2L2X,M1,1,L2,0,L1,0,2,
M4L4X,M4L5,M5L6,M3L3X,M0,1,L1,0,L1,0,2,
M4L4X,M4L5,M5L5X,M3L4,M3,0,L3,1,L1,0,2,
M4L4X,M4L5,M8L8X,L,M0,0,L0,1,L1,0,2,
M4L4X,M4L5,M6L6X,M2L3,M2,0,L2,1,L1,0,2,
M4L4X,M4L5,M7L8,MLX,M2,1,L3,0,L1,0,2,
M4L4X,M8L9,M10L11,M2L2X,M1,1,L2,0,L0,0,2,
M4L4X,M8L9,M9L10,M3L3X,M0,1,L1,0,L0,0,2,
M4L4X,M8L9,M9L9X,M3L4,M3,0,L3,1,L0,0,2,
M4L4X,M8L9,M10L10X,M2L3,M2,0,L2,1,L0,0,2,
M4L4X,M5L6,M8L8X,ML2,M1,0,L1,1,L10,1,2,
M4L4X,M5L6,M7L8,M2L2X,M1,1,L2,0,L10,1,2,
M4L4X,M5L6,M6L7,M3L3X,M0,1,L1,0,L10,1,2,
M4L4X,M5L6,M6L6X,M3L4,M3,0,L3,1,L10,1,2,
M4L4X,M5L6,M9L9X,L,M0,0,L0,1,L10,1,2,
M4L4X,M5L6,M7L7X,M2L3,M2,0,L2,1,L10,1,2,
M4L4X,M5L6,M8L9,MLX,M2,1,L3,0,L10,1,2,
M4L4X,M2L2X,M5L4X2,ML2,M1,0,L1,1,L4,1,1,
M4L4X,M2L2X,M4L4X,M2L2X,M1,1,L2,0,L4,1,1,
M4L4X,M2L2X,M3L3X,M3L3X,M0,1,L1,0,L4,1,1,
M4L4X,M2L2X,M3L2X2,M3L4,M3,0,L3,1,L4,1,1,
M4L4X,M2L2X,M6L5X2,L,M0,0,L0,1,L4,1,1,
M4L4X,M2L2X,M4L3X2,M2L3,M2,0,L2,1,L4,1,1,
M4L4X,M2L2X,M5L5X,MLX,M2,1,L3,0,L4,1,1,
M4L4X,M3L3X,M6L5X2,ML2,M1,0,L1,1,L6,1,1,
M4L4X,M3L3X,M5L5X,M2L2X,M1,1,L2,0,L6,1,1,
M4L4X,M3L3X,M4L4X,M3L3X,M0,1,L1,0,L6,1,1,
M4L4X,M3L3X,M4L3X2,M3L4,M3,0,L3,1,L6,1,1,
M4L4X,M3L3X,M7L6X2,L,M0,0,L0,1,L6,1,1,
M4L4X,M3L3X,M5L4X2,M2L3,M2,0,L2,1,L6,1,1,
M4L4X,M3L3X,M6L6X,MLX,M2,1,L3,0,L6,1,1,
M4L4X,M3L4,M6L6X,ML2,M1,0,L1,1,L5,0,2,
M4L4X,M3L4,M5L6,M2L2X,M1,1,L2,0,L5,0,2,
M4L4X,M3L4,M4L5,M3L3X,M0,1,L1,0,L5,0,2,
M4L4X,M3L4,M4L4X,M3L4,M3,0,L3,1,L5,0,2,
M4L4X,M3L4,M7L7X,L,M0,0,L0,1,L5,0,2,
M4L4X,M3L4,M5L5X,M2L3,M2,0,L2,1,L5,0,2,
M4L4X,M3L4,M6L7,MLX,M2,1,L3,0,L5,0,2,
M4L4X,MLX,M4L3X2,ML2,M1,0,L1,1,L6,1,1,
M4L4X,MLX,M3L3X,M2L2X,M1,1,L2,0,L6,1,1,
M4L4X,MLX,M2L2X,M3L3X,M0,1,L1,0,L6,1,1,
M4L4X,MLX,M2LX2,M3L4,M3,0,L3,1,L6,1,1,
M4L4X,MLX,M5L4X2,L,M0,0,L0,1,L6,1,1,
M4L4X,MLX,M3L2X2,M2L3,M2,0,L2,1,L6,1,1,
M4L4X,MLX,M4L4X,MLX,M2,1,L3,0,L6,1,1,
M4L4X,M9L9X,M10L10X,M3L3X,M0,1,L1,0,L0,0,1,
M4L4X,M9L9X,M10L9X2,M3L4,M3,0,L3,1,L0,0,1,
M4L4X,M7L7X,M10L9X2,ML2,M1,0,L1,1,L1,0,1,
M4L4X,M7L7X,M9L9X,M2L2X,M1,1,L2,0,L1,0,1,
M4L4X,M7L7X,M8L8X,M3L3X,M0,1,L1,0,L1,0,1,
M4L4X,M7L7X,M8L7X2,M3L4,M3,0,L3,1,L1,0,1,
M4L4X,M7L7X,M9L8X2,M2L3,M2,0,L2,1,L1,0,1,
M4L4X,M7L7X,M10L10X,MLX,M2,1,L3,0,L1,0,1,
M4L4X,M6L6X,M9L8X2,ML2,M1,0,L1,1,L1,0,1,
M4L4X,M6L6X,M8L8X,M2L2X,M1,1,L2,0,L1,0,1,
M4L4X,M6L6X,M7L7X,M3L3X,M0,1,L1,0,L1,0,1,
M4L4X,M6L6X,M7L6X2,M3L4,M3,0,L3,1,L1,0,1,
M4L4X,M6L6X,M10L9X2,L,M0,0,L0,1,L1,0,1,
M4L4X,M6L6X,M8L7X2,M2L3,M2,0,L2,1,L1,0,1,
M4L4X,M6L6X,M9L9X,MLX,M2,1,L3,0,L1,0,1,
M4L4X,M5L5X,M8L7X2,ML2,M1,0,L1,1,L9,1,1,
M4L4X,M5L5X,M7L7X,M2L2X,M1,1,L2,0,L9,1,1,
M4L4X,M5L5X,M6L6X,M3L3X,M0,1,L1,0,L9,1,1,
M4L4X,M5L5X,M6L5X2,M3L4,M3,0,L3,1,L9,1,1,
M4L4X,M5L5X,M9L8X2,L,M0,0,L0,1,L9,1,1,
M4L4X,M5L5X,M7L6X2,M2L3,M2,0,L2,1,L9,1,1,
M4L4X,M5L5X,M8L8X,MLX,M2,1,L3,0,L9,1,1,
M4L4X,M7L8,M10L10X,ML2,M1,0,L1,1,L2,0,2,
M4L4X,M7L8,M9L10,M2L2X,M1,1,L2,0,L2,0,2,
M4L4X,M7L8,M8L9,M3L3X,M0,1,L1,0,L2,0,2,
M4L4X,M7L8,M8L8X,M3L4,M3,0,L3,1,L2,0,2,
M4L4X,M7L8,M9L9X,M2L3,M2,0,L2,1,L2,0,2,
M4L4X,M7L8,M10L11,MLX,M2,1,L3,0,L2,0,2,
M4L4X,M4L4X,M7L6X2,ML2,M1,0,L1,1,L0,0,2,
M4L4X,M4L4X,M6L6X,M2L2X,M1,1,L2,0,L0,0,2,
M4L4X,M4L4X,M5L5X,M3L3X,M0,1,L1,0,L0,0,2,
M4L4X,M4L4X,M5L4X2,M3L4,M3,0,L3,1,L0,0,2,
M4L4X,M4L4X,M8L7X2,L,M0,0,L0,1,L0,0,2,
M4L4X,M4L4X,M6L5X2,M2L3,M2,0,L2,1,L0,0,2,
M4L4X,M4L4X,M7L7X,MLX,M2,1,L3,0,L0,0,2,
M3L3,M6L7,M9L10,,M0,0,L2,1,L1,0,12,
M3L3,M2L3,M5L6,,M0,0,L2,1,L6,0,12,
M3L3,ML2,M4L5,,M0,0,L2,1,L8,0,12,
M3L3,L,M3L4,,M0,0,L2,1,L1,0,12,
M3L3,M4L5,M7L8,,M0,0,L2,1,L1,0,12,
M3L3,M5L6,M8L9,,M0,0,L2,1,L10,1,12,
M3L3,M2L2X,M5L5X,,M0,0,L2,1,L4,1,6,
M3L3,M3L3X,M6L6X,,M0,0,L2,1,L6,1,6,
M3L3,M3L4,M6L7,,M0,0,L2,1,L5,0,12,
M3L3,MLX,M4L4X,,M0,0,L2,1,L6,1,6,
M3L3,M7L7X,M10L10X,,M0,0,L2,1,L1,0,6,
M3L3,M6L6X,M9L9X,,M0,0,L2,1,L1,0,6,
M3L3,M5L5X,M8L8X,,M0,0,L2,1,L9,1,6,
M3L3,M7L8,M10L11,,M0,0,L2,1,L2,0,12,
M3L3,M4L4X,M7L7X,,M0,0,L2,1,L0,0,6,
M4L4,M6L7,M10L11,,M0,0,L3,1,L1,0,16,
M4L4,M2L3,M6L7,,M0,0,L3,1,L6,0,16,
M4L4,ML2,M5L6,,M0,0,L3,1,L8,0,16,
M4L4,L,M4L5,,M0,0,L3,1,L1,0,16,
M4L4,M4L5,M8L9,,M0,0,L3,1,L1,0,16,
M4L4,M5L6,M9L10,,M0,0,L3,1,L10,1,16,
M4L4,M2L2X,M6L6X,,M0,0,L3,1,L4,1,8,
M4L4,M3L3X,M7L7X,,M0,0,L3,1,L6,1,8,
M4L4,M3L4,M7L8,,M0,0,L3,1,L5,0,16,
M4L4,MLX,M5L5X,,M0,0,L3,1,L6,1,8,
M4L4,M6L6X,M10L10X,,M0,0,L3,1,L1,0,8,
M4L4,M5L5X,M9L9X,,M0,0,L3,1,L9,1,8,
M4L4,M4L4X,M8L8X,,M0,0,L3,1,L0,0,8,
M3L2X2,X,M3L2X2,X,M4,0,X1,0,X0,0,2,
M10L9X2,X,M10L9X2,X,M0,0,X0,0,X0,0,2,
M4L3X2,X,M4L3X2,X,M2,0,X1,0,X0,0,2,
M9L8X2,X,M9L8X2,X,M0,0,X0,0,X0,0,2,
M6L5X2,X,M6L5X2,X,M1,0,X1,0,X0,0,2,
M8L8X,X,M8L8X,X,M0,0,X0,0,X0,0,1,
M10L10X,X,M10L10X,X,M0,0,X0,0,X0,0,1,
M2L2X,X,M2L2X,X,M2,0,X0,0,X0,0,1,
M3L3X,X,M3L3X,X,M3,0,X0,0,X0,0,1,
M5L4X2,X,M5L4X2,X,M3,0,X0,0,X0,0,2,
M2LX2,X,M2LX2,X,M4,0,X1,0,X0,0,2,
M8L7X2,X,M8L7X2,X,M1,0,X1,0,X0,0,2,
MLX,X,MLX,X,M5,0,X0,0,X0,0,1,
M9L9X,X,M9L9X,X,M8,1,X0,0,X0,0,1,
M7L7X,X,M7L7X,X,M7,1,X0,0,X0,0,1,
MX2,X,MX2,X,M1,0,X1,0,X0,0,2,
M7L6X2,X,M7L6X2,X,M2,0,X1,0,X0,0,2,
M6L6X,X,M6L6X,X,M6,1,X0,0,X0,0,1,
M5L5X,X,M5L5X,X,M4,0,X0,0,X0,0,1,
M4L4X,X,M4L4X,X,M3,1,X0,0,X0,0,1,
